what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372784841495
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372784844524
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372784851449
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372784852601
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372784852683
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372784853508
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372784963265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372784966352
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372784967187
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372784968416
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372784969632
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372784977233
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372784977878
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372784979852
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372784980584
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1372784985479
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372784988772
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372784988900
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372784989303
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372784990770
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1372784994041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372784996236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785017788
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785021014
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785053201
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1372785059298
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1372785060759
opened,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1372785068488
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1372785068508
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1372785069746
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1372785070939
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372785073440
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785075660
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785075750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785077354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785077461
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785080560
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785082578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785086865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785088989
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785089921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785092237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785098766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785100654
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1372785102745
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785103296
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785110169
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785113894
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785114522
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785120060
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785121348
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785124881
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785125623
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785128142
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785128786
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1372785129312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785130279
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785134595
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785137858
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785150535
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1372785152699
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1372785152831
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1372785160069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785161059
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785180214
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785184465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785185545
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1372785187038
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1372785193193
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785193931
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785220946
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785233045
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785234036
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1372785238663
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1372785241257
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785246517
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785246641
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785252646
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785257319
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1372785261053
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785262436
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785264166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785267904
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785267997
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1372785270241
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785270768
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785273435
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785275565
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785315985
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785316886
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785318708
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785329799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785330977
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1372785338308
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785339575
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785340524
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785368525
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785371534
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1372785375239
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785377561
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785377672
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785394912
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785396686
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785401773
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785402535
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1372785405161
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785409403
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785410635
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1372785412960
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1372785423859
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1372785423974
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785429287
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785429408
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785432294
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785432369
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1372785441683
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785443008
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785468550
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785478608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785484292
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785489055
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785490222
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785494790
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785495895
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1372785497769
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785500738
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785509506
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1372785513214
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1372785516416
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1372785521458
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1372785527062
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1372785556226
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372785560286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785563706
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785587655
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785594610
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785595747
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785598336
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785599617
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1372785604600
started,bundle,com.android.ide.eclipse.ndk,22.0.1.v201305230001--685705,"com.android.ide.eclipse.ndk",1372785654884
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1372785655907
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1372785660026
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1372785664460
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1372785673574
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785674679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785699461
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785706270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785707126
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785709603
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785710419
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785715460
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785716389
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1372785721770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785722362
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785724196
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785727489
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785735771
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785737833
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785754560
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785762145
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785764547
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1372785770203
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1372785776101
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785817020
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785821869
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785832587
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785833361
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1372785839460
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785840229
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785841140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372785841663
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372786124346
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372786126141
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372786127007
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372786138342
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372786139015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372786150965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372786151070
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372786155045
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372786155173
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372786155627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372786158605
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372786163558
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372786165938
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372786170382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372786171693
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372786175012
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372786176197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372786181687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372786184030
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372786185449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372786186647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372786192872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372786194401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372786196365
