what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373231422547
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373231423777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373231427489
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373231429005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373231440346
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373231440923
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373231447922
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373231449304
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373231450866
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373231453491
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1373231457878
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373231458433
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373231511272
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373231515840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373231516774
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373231531220
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373231536102
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373231537070
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373231546492
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1373231606625
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1373231619584
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1373231701686
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373231705435
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373231802726
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1373231804352
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1373231814990
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1373231828724
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373231847459
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373231847555
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373231851320
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373231888398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373231910522
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373231913721
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1373231930573
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1373231940199
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373231940745
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373231943571
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1373231953749
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373231957101
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373231980785
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373231989814
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373231990634
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1373231998071
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232000694
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232000782
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1373232002799
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232003633
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232012866
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1373232034229
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232035303
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232068470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232081124
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232137496
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232142735
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232143612
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373232157219
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1373232160581
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1373232194558
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1373232225921
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1373232243934
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232245082
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232296684
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373232300188
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1373232302462
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232316189
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232335739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232345044
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232345140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232346703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232348401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232360544
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232361728
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232369215
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232383218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232398077
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232409887
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1373232414274
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1373232414571
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232421877
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232423640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232426409
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232427254
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232430660
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232440844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232463383
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232465371
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232467445
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232489100
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232491928
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232493376
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1373232539973
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1373232544216
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1373232557096
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232606829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232614817
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1373232650818
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232652576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232653465
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232653950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232705714
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232709639
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232710697
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232721091
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232725564
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232729929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232731503
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232737741
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232747920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232765524
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232787756
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373232789591
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1373232798714
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232807595
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232809920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232815671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232817408
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232823547
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232824303
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232827046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232828183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232834557
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232849024
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373232850347
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1373232852305
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232869475
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232874062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232879211
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232880330
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1373232913939
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1373232930614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232931222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232934259
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1373232937127
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1373232939239
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373232942819
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1373232946160
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373232947907
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1373232952420
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1373232964255
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1373232965047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232971204
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232979146
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373232989992
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373233049578
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1373233049595
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373233056288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373233415868
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373233435633
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373233438456
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373233438576
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1373233453135
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373233459762
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373233460557
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373233460914
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373233481121
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373233482354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373233483578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373233490587
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373233496055
opened,view,com.android.ide.eclipse.ddms,22.0.1.v201305230001--685705,"com.android.ide.eclipse.ddms.views.LogCatView",1373233496244
activated,view,com.android.ide.eclipse.ddms,22.0.1.v201305230001--685705,"com.android.ide.eclipse.ddms.views.LogCatView",1373233496278
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.views.showView",1373233496280
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.views.showView",1373233496280
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373233502773
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373233505040
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1373233507644
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1373233513311
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373233514436
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373233620677
activated,view,com.android.ide.eclipse.ddms,22.0.1.v201305230001--685705,"com.android.ide.eclipse.ddms.views.LogCatView",1373233622039
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1373233625255
activated,view,com.android.ide.eclipse.ddms,22.0.1.v201305230001--685705,"com.android.ide.eclipse.ddms.views.LogCatView",1373233626209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373233633040
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373233745705
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373233752284
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373233770777
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373233770824
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1373233785787
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1373233801428
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373233838638
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373233840010
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373233840215
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1373233845061
activated,editor,com.android.ide.eclipse.adt,22.0.1.v201305230001--685705,"com.android.ide.eclipse.editors.CommonXmlEditor",1373233845114
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1373233857868
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1373233863314
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373233869734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373233979011
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1373233981342
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373233985096
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373234004866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373234007853
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373234009347
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373234010644
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373234012002
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373234012850
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373234165606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373234169137
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373234218032
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373234230028
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373234238972
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373234246184
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373234283034
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373234285890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373234303643
activated,view,com.android.ide.eclipse.ddms,22.0.1.v201305230001--685705,"com.android.ide.eclipse.ddms.views.LogCatView",1373234309083
started,bundle,com.android.ide.eclipse.gldebugger,22.0.1.v201305230001--685705,"com.android.ide.eclipse.gldebugger",1373234309238
opened,view,com.android.ide.eclipse.ddms,22.0.1.v201305230001--685705,"com.android.ide.eclipse.ddms.views.DeviceView",1373234309258
opened,view,com.android.ide.eclipse.ddms,22.0.1.v201305230001--685705,"com.android.ide.eclipse.ddms.views.ThreadView",1373234309296
activated,perspective,com.android.ide.eclipse.ddms,22.0.1.v201305230001--685705,"com.android.ide.eclipse.ddms.Perspective",1373234309328
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.perspectives.showPerspective",1373234309368
executed,command,,,"com.android.ide.eclipse.ddms.Perspective",1373234309368
activated,view,com.android.ide.eclipse.ddms,22.0.1.v201305230001--685705,"com.android.ide.eclipse.ddms.views.DeviceView",1373234314724
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373234317112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373234322362
opened,view,com.android.ide.eclipse.ddms,22.0.1.v201305230001--685705,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1373234327490
activated,view,com.android.ide.eclipse.ddms,22.0.1.v201305230001--685705,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1373234327509
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373234329629
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373234333364
activated,view,com.android.ide.eclipse.ddms,22.0.1.v201305230001--685705,"com.android.ide.eclipse.ddms.views.DeviceView",1373234333367
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373234340044
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373234359076
opened,view,com.android.ide.eclipse.ddms,22.0.1.v201305230001--685705,"com.android.ide.eclipse.ddms.views.SysInfoView",1373234364822
